Date,GAZP,YNDX,RUAL,IRAO,GMKN,LKOH,MGNT,MTSS,NVTK,PLZL,ROSN,SBER,SNGS,TATN,CHMF
2019-04-18,161.79,2383.2,28.7,3.8185,14510.0,5610.0,3595.0,259.0,1110.2,4982.0,435.65,232.79,25.08,749.2,1035.4
2019-04-19,162.57,2415.2,28.93,3.81,14510.0,5602.0,3597.0,259.85,1116.4,5000.0,432.0,232.6,25.075,748.9,1047.6
2019-04-20,,,,,,,,,,,,,,,
2019-04-21,,,,,,,,,,,,,,,
2019-04-22,163.5,2400.0,28.925,3.8375,14528.0,5690.0,3578.5,261.25,1145.0,5049.0,439.6,235.41,25.05,752.0,1054.0
2019-04-23,162.42,2412.8,29.04,3.95,14430.0,5780.0,3675.0,260.0,1146.0,4905.0,441.0,235.67,24.72,750.2,1040.4
2019-04-24,160.57,2410.6,28.92,3.9115,14316.0,5760.0,3639.5,258.8,1148.0,4965.0,441.3,236.0,24.605,743.5,1053.0
2019-04-25,159.31,2407.6,28.435,3.965,14470.0,5648.5,3649.5,255.35,1187.0,4957.0,436.0,227.8,24.81,738.2,1045.0
2019-04-26,161.0,2389.0,28.01,3.9775,14720.0,5588.0,3590.0,257.0,1218.4,5060.0,434.45,223.18,24.825,767.3,1059.4
2019-04-27,,,,,,,,,,,,,,,
2019-04-28,,,,,,,,,,,,,,,
2019-04-29,163.93,2406.0,27.795,3.97,14490.0,5552.0,3630.5,255.3,1205.2,5052.5,433.7,228.8,24.71,754.9,1058.0
2019-04-30,163.95,2391.0,27.68,3.92,14342.0,5511.0,3720.0,254.9,1205.2,5037.5,428.8,225.17,24.565,757.5,1045.2
2019-05-01,,,,,,,,,,,,,,,
2019-05-02,165.71,2413.0,27.215,3.927,14280.0,5551.0,3746.0,261.75,1207.2,5040.0,423.25,229.1,24.555,754.1,1053.6
2019-05-03,166.31,2414.0,27.05,3.8985,14238.0,5453.0,3795.0,262.9,1199.8,5050.0,423.55,232.52,24.985,765.5,1055.0
2019-05-04,,,,,,,,,,,,,,,
2019-05-05,,,,,,,,,,,,,,,
2019-05-06,165.45,2407.0,26.625,3.896,14400.0,5478.0,3758.5,261.35,1199.8,5055.0,425.0,232.8,24.91,765.3,1032.6
2019-05-07,164.21,2388.6,26.56,3.9,14152.0,5405.5,3781.0,258.6,1205.8,5033.0,422.0,231.49,24.915,750.5,1034.0
2019-05-08,163.57,2379.0,26.41,3.842,14108.0,5331.0,3815.0,260.25,1203.0,5019.0,420.4,230.0,24.6,723.2,1028.4
2019-05-09,,,,,,,,,,,,,,,
2019-05-10,163.61,2340.0,26.035,3.7895,13922.0,5290.0,3710.0,255.4,1200.0,4990.0,413.75,227.0,24.2,705.1,998.6
2019-05-11,,,,,,,,,,,,,,,
2019-05-12,,,,,,,,,,,,,,,
2019-05-13,163.0,2286.6,25.92,3.8505,13970.0,5350.0,3730.0,255.55,1210.0,5001.0,417.2,224.22,24.14,690.9,988.0
2019-05-14,189.67,2299.0,25.075,3.9505,13954.0,5188.5,3795.0,255.45,1190.0,5018.0,420.95,227.88,24.15,706.4,980.0
2019-05-15,195.61,2312.0,24.485,4.105,13800.0,5000.0,3728.5,255.1,1186.0,4950.0,413.7,228.69,24.14,693.3,976.0
2019-05-16,202.7,2392.0,24.7,4.0175,13560.0,5200.0,3700.0,254.5,1204.6,4930.0,412.0,228.19,24.18,675.9,972.2
2019-05-17,198.89,2425.0,24.635,3.89,13590.0,5260.0,3700.0,253.25,1198.6,4844.5,413.0,226.94,24.105,679.4,973.2
2019-05-18,,,,,,,,,,,,,,,
2019-05-19,,,,,,,,,,,,,,,
2019-05-20,200.8,2407.8,24.08,3.8645,13358.0,5172.5,3659.0,253.15,1220.2,4773.0,408.2,226.0,24.15,681.1,978.6
2019-05-21,207.8,2392.4,23.865,4.02,13548.0,5300.0,3619.0,252.65,1245.0,4833.0,415.95,232.71,24.26,706.7,995.8
2019-05-22,208.1,2424.8,23.795,4.0855,13782.0,5317.5,3616.0,253.8,1297.0,4906.0,414.0,235.86,24.2,720.0,1008.4
2019-05-23,208.86,2365.0,22.905,4.0055,13520.0,5275.0,3552.0,258.65,1302.0,4972.0,417.05,229.3,24.18,708.0,996.0
2019-05-24,204.5,2383.4,24.1,4.075,13602.0,5240.0,3565.0,256.7,1291.4,4985.0,423.0,234.45,24.365,696.8,998.2
2019-05-25,,,,,,,,,,,,,,,
2019-05-26,,,,,,,,,,,,,,,
2019-05-27,206.2,2404.6,24.2,4.075,13710.0,5220.0,3615.0,258.2,1317.2,4985.5,425.4,236.0,24.37,695.3,1002.2
2019-05-28,203.13,2280.2,24.375,4.0985,13640.0,5100.0,3630.0,255.05,1306.0,4970.0,431.8,233.19,24.46,702.8,1029.8
2019-05-29,207.14,2350.2,24.23,4.0995,13708.0,5240.0,3670.0,256.9,1307.4,5053.0,437.0,233.4,24.73,725.9,1039.0
2019-05-30,213.1,2379.6,24.185,3.9695,13700.0,5230.0,3673.5,258.25,1308.0,5075.0,439.0,232.75,24.99,754.1,1048.2
2019-05-31,215.1,2336.6,23.7,4.014,13718.0,5268.5,3738.5,255.8,1323.0,5170.5,433.0,233.24,24.94,748.5,1036.4
2019-06-01,,,,,,,,,,,,,,,
2019-06-02,,,,,,,,,,,,,,,
2019-06-03,235.51,2319.0,23.465,3.9995,13770.0,5254.5,3850.0,258.8,1321.0,5244.0,438.9,239.95,25.115,759.9,1040.0
2019-06-04,230.16,2341.0,23.89,3.935,13796.0,5170.0,3860.0,259.65,1296.0,5269.5,435.0,236.0,25.07,766.9,1043.8
2019-06-05,230.01,2361.0,23.705,4.0595,13772.0,5103.0,3853.0,259.2,1279.0,5323.0,426.2,239.0,25.205,755.7,1033.4
2019-06-06,231.45,2389.0,24.005,4.125,13850.0,5156.5,3839.5,262.95,1293.0,5326.0,422.9,244.89,25.26,758.6,1048.8
2019-06-07,230.5,2418.6,24.01,4.1,13802.0,5133.0,3820.0,263.15,1295.2,5460.0,419.55,248.28,25.2,753.6,1050.0
2019-06-08,,,,,,,,,,,,,,,
2019-06-09,,,,,,,,,,,,,,,
2019-06-10,232.1,2435.0,24.15,4.089,13852.0,5181.0,3797.0,264.75,1298.4,5485.0,422.0,249.0,25.08,759.4,1060.0
2019-06-11,234.86,2494.8,25.39,4.265,14304.0,5237.0,3781.0,269.95,1320.0,5576.0,422.9,235.89,25.39,777.4,1084.8
2019-06-12,,,,,,,,,,,,,,,
2019-06-13,234.44,2492.0,25.21,4.4585,14676.0,5210.5,3650.0,269.55,1308.0,5580.0,422.0,240.49,25.08,770.0,1106.0
2019-06-14,231.51,2465.0,25.16,4.4645,14602.0,5178.5,3650.0,270.1,1305.4,5721.0,408.0,238.8,25.175,765.0,1121.0
2019-06-15,,,,,,,,,,,,,,,
2019-06-16,,,,,,,,,,,,,,,
2019-06-17,229.81,2455.8,25.25,4.73,14506.0,5190.0,3740.0,269.85,1307.0,5600.0,408.1,237.8,25.15,759.7,1059.6
2019-06-18,232.13,2480.2,25.5,4.7925,14750.0,5230.0,3741.0,274.2,1309.8,5646.0,411.7,241.8,25.28,775.0,1081.4
2019-06-19,232.46,2470.2,25.85,4.9215,14868.0,5245.0,3759.5,276.0,1275.4,5560.0,409.25,240.4,25.41,771.9,1083.8
2019-06-20,232.52,2492.8,26.505,4.9575,14224.0,5320.0,3805.5,278.0,1309.8,5638.5,419.75,244.1,25.94,789.4,1099.2
2019-06-21,229.09,2468.4,26.0,4.925,14180.0,5338.0,3753.0,277.85,1320.0,5805.5,419.1,238.02,25.825,776.8,1097.4
2019-06-22,,,,,,,,,,,,,,,
2019-06-23,,,,,,,,,,,,,,,
2019-06-24,232.38,2452.6,25.79,5.0515,14272.0,5270.0,3718.5,279.6,1293.2,5931.0,416.45,239.09,26.0,769.8,1083.0
2019-06-25,232.09,2424.6,25.48,4.8235,14060.0,5309.5,3690.0,280.4,1294.0,5931.0,412.15,236.7,25.92,763.5,1095.4
2019-06-26,233.1,2391.6,25.925,4.54,14148.0,5358.5,3865.0,287.05,1306.0,5896.0,415.9,240.59,26.285,770.0,1094.0
2019-06-27,232.6,2410.0,26.055,4.587,14168.0,5380.0,3791.0,284.95,1330.4,5836.0,415.1,240.5,26.32,773.3,1087.6
2019-06-28,232.83,2405.4,26.1,4.529,14308.0,5305.0,3735.0,284.9,1337.4,5828.0,414.5,238.55,26.34,774.9,1067.6
2019-06-29,,,,,,,,,,,,,,,
2019-06-30,,,,,,,,,,,,,,,
2019-07-01,245.5,2482.4,26.195,4.704,14236.0,5378.5,3729.5,286.45,1305.2,5695.0,417.8,242.98,26.37,768.0,1070.8
2019-07-02,246.65,2491.2,26.065,4.725,14420.0,5372.0,3769.0,281.4,1305.4,5848.0,417.0,241.2,26.735,769.4,1075.0
2019-07-03,251.6,2505.4,26.02,4.77,14432.0,5345.5,3785.0,282.95,1299.2,6029.0,420.0,241.51,26.8,780.0,1078.4
2019-07-04,255.35,2494.8,26.495,4.758,14280.0,5464.5,3833.0,282.85,1310.0,6108.5,422.55,242.82,26.85,760.5,1065.0
2019-07-05,250.89,2481.4,27.025,4.663,14450.0,5460.0,3832.5,284.95,1308.4,6200.0,418.65,242.83,26.8,762.7,1051.8
2019-07-06,,,,,,,,,,,,,,,
2019-07-07,,,,,,,,,,,,,,,
2019-07-08,248.51,2465.0,27.24,4.572,14366.0,5357.5,3935.0,268.6,1309.2,6225.0,419.25,243.3,26.92,760.9,1066.0
2019-07-09,250.17,2478.0,27.0,4.5705,14292.0,5374.0,3930.0,270.95,1322.0,6209.0,420.95,242.74,27.2,753.6,1071.4
2019-07-10,250.21,2500.2,27.295,4.652,14270.0,5365.0,3911.0,269.0,1320.0,6293.0,423.25,243.76,27.145,748.0,1079.4
2019-07-11,247.2,2495.0,26.975,4.5835,14146.0,5270.0,3860.0,266.9,1317.0,6225.0,418.4,241.3,26.705,741.3,1054.2
2019-07-12,245.5,2573.0,26.84,4.5495,14194.0,5263.0,3863.5,268.55,1288.8,6316.0,419.25,237.02,26.79,726.9,1044.4
2019-07-13,,,,,,,,,,,,,,,
2019-07-14,,,,,,,,,,,,,,,
2019-07-15,240.3,2546.4,26.72,4.641,14266.0,5178.5,3878.5,268.3,1274.2,6300.0,418.4,235.27,26.57,717.5,1043.6
2019-07-16,238.01,2542.6,26.815,4.545,14440.0,5190.5,3867.0,266.8,1280.0,6371.5,420.4,234.75,26.83,730.0,1049.4
2019-07-17,220.19,2509.2,26.775,4.551,14480.0,5206.0,3869.5,264.1,1309.8,6385.0,421.1,234.63,26.405,741.0,1054.6
2019-07-18,218.3,2489.8,27.02,4.566,14770.0,5166.0,3845.5,261.8,1290.4,6413.0,417.0,234.78,26.265,738.0,1063.8
2019-07-19,216.0,2518.0,27.915,4.538,14902.0,5200.5,3820.0,262.4,1292.2,6472.0,420.45,232.85,26.385,744.0,1043.4
2019-07-20,,,,,,,,,,,,,,,
2019-07-21,,,,,,,,,,,,,,,
2019-07-22,217.12,2486.0,28.0,4.465,14652.0,5165.5,3751.0,262.7,1297.0,6476.0,420.45,230.35,25.995,733.6,1056.0
2019-07-23,217.39,2482.8,27.84,4.554,14668.0,5202.5,3807.0,265.45,1297.2,6400.0,428.0,232.48,26.63,747.9,1051.0
2019-07-24,212.0,2507.0,28.425,4.58,14648.0,5134.5,3800.0,265.5,1307.0,6416.0,427.6,230.65,26.63,741.3,1033.8
2019-07-25,219.0,2461.6,29.0,4.6205,14590.0,5096.5,3793.5,265.1,1322.4,6490.0,428.95,232.9,26.6,740.5,1038.8
2019-07-26,234.23,2520.0,29.1,4.5055,14392.0,5075.0,3780.0,266.0,1336.8,6412.5,423.5,230.55,26.105,734.6,1026.8
2019-07-27,,,,,,,,,,,,,,,
2019-07-28,,,,,,,,,,,,,,,
2019-07-29,236.73,2441.0,29.37,4.5435,14416.0,5094.5,3784.5,264.8,1339.4,6467.5,421.9,232.8,26.725,738.1,1029.0
2019-07-30,237.1,2480.4,29.4,4.5445,14510.0,5105.0,3782.5,267.2,1325.0,6500.0,420.45,236.0,26.91,737.5,1024.0
2019-07-31,236.9,2490.0,28.935,4.4715,14646.0,5226.5,3785.0,265.0,1319.6,6460.0,421.95,233.49,27.06,743.2,1028.8
2019-08-01,234.28,2550.6,29.12,4.5,14448.0,5220.5,3759.0,263.85,1328.0,6431.0,419.4,229.5,27.08,755.0,1019.0
2019-08-02,227.91,2470.0,28.95,4.3365,14320.0,5130.0,3690.0,261.75,1294.0,6510.0,411.75,220.81,26.81,732.2,1000.4
2019-08-03,,,,,,,,,,,,,,,
2019-08-04,,,,,,,,,,,,,,,
2019-08-05,223.61,2369.6,28.27,4.17,14192.0,5139.0,3581.0,257.8,1288.2,6844.5,406.3,222.24,26.335,716.4,992.0
2019-08-06,226.76,2413.0,28.515,4.191,14482.0,5234.5,3594.0,260.0,1303.2,6791.5,412.0,226.01,26.0,740.0,989.0
2019-08-07,227.67,2428.8,28.615,4.152,14700.0,5210.0,3532.5,259.35,1304.8,6944.0,406.55,222.25,26.07,727.8,987.2
2019-08-08,231.21,2413.2,29.05,4.2415,15084.0,5268.0,3582.5,260.0,1318.0,6897.5,406.6,223.93,26.1,738.7,989.2
2019-08-09,229.96,2405.0,27.3,4.217,14800.0,5287.0,3545.0,258.75,1288.6,7010.0,404.6,220.67,26.245,737.3,970.6
2019-08-10,,,,,,,,,,,,,,,
2019-08-11,,,,,,,,,,,,,,,
2019-08-12,230.24,2410.0,26.9,4.2575,15024.0,5320.0,3559.0,259.3,1273.0,7090.0,402.4,222.3,26.645,738.6,969.6
2019-08-13,229.87,2428.0,26.61,4.26,14858.0,5276.0,3585.5,258.25,1278.4,7024.0,405.3,223.18,26.595,729.0,954.0
2019-08-14,227.1,2374.0,25.745,4.15,14804.0,5106.5,3605.0,257.5,1255.8,7194.0,400.15,217.11,26.1,709.4,947.4
2019-08-15,227.15,2365.4,25.39,4.156,14924.0,5023.5,3586.0,256.5,1237.8,7254.0,404.25,214.59,25.8,702.5,943.0
2019-08-16,224.71,2394.0,25.41,4.116,14652.0,5000.0,3601.0,254.0,1250.0,7130.0,404.75,215.05,25.8,705.0,928.4
2019-08-17,,,,,,,,,,,,,,,
2019-08-18,,,,,,,,,,,,,,,
2019-08-19,226.8,2424.0,25.71,4.131,14758.0,5240.0,3633.0,256.05,1248.0,7200.0,404.0,217.4,25.875,712.8,946.0
2019-08-20,231.54,2438.4,26.125,4.09,15150.0,5326.5,3584.0,255.25,1275.6,7314.0,407.9,216.0,26.055,721.1,957.4
2019-08-21,231.22,2421.2,26.52,4.095,15120.0,5278.0,3571.0,256.25,1276.2,7244.0,410.4,218.62,25.845,718.6,954.2
2019-08-22,232.06,2399.0,26.295,4.0615,15460.0,5275.0,3535.0,256.85,1280.8,7236.0,406.0,219.5,25.55,717.6,944.0
2019-08-23,229.35,2391.0,26.415,4.0795,15382.0,5183.5,3520.5,256.35,1272.6,7280.0,405.6,219.5,25.625,718.1,946.0
2019-08-24,,,,,,,,,,,,,,,
2019-08-25,,,,,,,,,,,,,,,
2019-08-26,228.9,2394.4,26.07,4.05,15340.0,5115.0,3529.5,262.0,1284.0,7485.0,405.7,218.5,25.515,716.9,947.0
2019-08-27,227.0,2429.8,26.04,4.1915,15386.0,5086.5,3525.5,261.05,1258.8,7574.0,406.5,217.89,26.095,720.0,953.0
2019-08-28,228.48,2434.0,26.1,4.253,15430.0,5195.0,3543.5,265.3,1275.0,7510.0,404.8,218.3,26.275,717.9,958.8
2019-08-29,233.2,2441.0,26.15,4.38,15558.0,5356.0,3580.0,264.6,1282.4,7524.0,406.25,221.5,26.54,723.6,979.0
2019-08-30,232.15,2462.8,26.75,4.29,16088.0,5379.5,3690.0,266.35,1288.0,7665.0,406.95,224.2,27.45,743.1,1002.8
2019-08-31,,,,,,,,,,,,,,,
2019-09-01,,,,,,,,,,,,,,,
2019-09-02,233.67,2469.8,27.315,4.2955,16500.0,5475.0,3656.0,266.7,1306.0,7600.0,412.0,226.68,30.825,747.7,1003.0
2019-09-03,231.02,2487.0,26.985,4.22,16340.0,5419.0,3624.0,266.2,1320.0,7618.5,410.4,224.0,35.5,746.0,990.6
2019-09-04,233.71,2487.0,27.41,4.216,16500.0,5450.0,3608.0,273.4,1318.8,7573.5,414.65,227.1,35.395,740.0,986.6
2019-09-05,236.18,2509.2,27.455,4.3795,16390.0,5524.5,3599.5,275.1,1321.0,7400.0,418.3,230.79,33.65,743.7,1001.6
2019-09-06,234.49,2503.6,27.34,4.378,16198.0,5526.5,3574.5,272.3,1312.0,7470.0,422.9,229.02,33.45,753.0,992.8
2019-09-07,,,,,,,,,,,,,,,
2019-09-08,,,,,,,,,,,,,,,
2019-09-09,234.85,2466.0,27.395,4.3105,15940.0,5500.0,3550.0,272.55,1292.0,7383.0,423.9,229.0,33.06,752.8,998.2
2019-09-10,233.0,2450.2,27.41,4.3485,15944.0,5476.0,3575.0,269.0,1279.0,7301.0,418.0,233.3,33.59,746.7,1005.0
2019-09-11,235.07,2466.2,28.0,4.401,16004.0,5540.0,3585.0,270.4,1303.6,7440.0,416.1,234.72,36.0,749.0,1022.0
2019-09-12,232.88,2457.0,27.865,4.6,15950.0,5429.5,3625.0,267.4,1274.0,7500.0,412.05,234.57,36.395,738.6,1018.6
2019-09-13,232.5,2453.0,27.9,4.93,15650.0,5377.5,3620.0,267.95,1269.0,7457.5,410.05,233.0,37.38,733.3,1014.0
2019-09-14,,,,,,,,,,,,,,,
2019-09-15,,,,,,,,,,,,,,,
2019-09-16,234.88,2447.6,28.09,4.908,15846.0,5559.0,3633.0,269.3,1317.0,7636.0,429.7,235.32,37.7,759.9,1000.0
2019-09-17,233.58,2438.4,27.71,4.7,15830.0,5472.5,3650.0,269.85,1326.0,7734.0,428.1,235.89,36.455,756.1,998.8
2019-09-18,233.46,2432.0,28.9,4.7555,16100.0,5467.0,3671.5,271.0,1325.6,7784.5,426.0,235.3,35.505,753.0,986.8
2019-09-19,230.52,2407.4,28.195,4.742,15954.0,5391.0,3620.0,270.3,1314.2,7731.0,427.0,234.98,35.7,741.9,967.0
2019-09-20,230.41,2350.2,28.525,4.6735,16128.0,5489.0,3630.0,273.05,1337.4,7770.0,428.3,232.0,35.495,748.7,965.0
2019-09-21,,,,,,,,,,,,,,,
2019-09-22,,,,,,,,,,,,,,,
2019-09-23,230.36,2342.2,28.61,4.58,16308.0,5420.0,3630.0,269.5,1357.6,7640.0,428.75,229.7,35.6,743.4,954.6
2019-09-24,227.7,2301.4,28.5,4.504,16096.0,5337.5,3562.0,266.15,1335.0,7720.5,425.5,227.5,34.95,734.3,942.2
2019-09-25,228.43,2322.4,28.6,4.476,16272.0,5343.5,3539.5,264.7,1350.0,7778.5,424.5,228.09,34.545,740.0,945.0
2019-09-26,231.97,2319.6,28.59,4.5495,16388.0,5387.5,3587.0,266.0,1367.0,7775.0,422.55,229.09,34.715,704.9,950.8
2019-09-27,229.01,2315.8,28.7,4.5375,16468.0,5405.0,3559.5,266.7,1339.6,7561.5,422.5,228.05,34.835,697.5,944.4
2019-09-28,,,,,,,,,,,,,,,
2019-09-29,,,,,,,,,,,,,,,
2019-09-30,225.9,2263.4,28.8,4.4895,16686.0,5387.5,3558.0,265.0,1312.4,7545.0,419.3,227.71,35.4,687.4,933.2
2019-10-01,226.49,2287.0,28.56,4.3695,16720.0,5530.0,3540.5,264.45,1319.0,7549.0,420.65,226.49,35.995,694.9,923.8
2019-10-02,223.6,2250.0,28.12,4.2395,16670.0,5410.0,3504.0,262.35,1294.0,7452.0,417.55,223.5,35.05,688.8,901.6
2019-10-03,223.1,2265.0,28.0,4.3,16602.0,5362.5,3427.0,262.65,1290.0,7477.5,413.1,224.08,35.585,676.3,882.2
2019-10-04,221.66,2274.4,27.6,4.356,15894.0,5335.0,3379.5,263.4,1291.6,7525.0,415.0,222.76,35.225,681.5,876.8
2019-10-05,,,,,,,,,,,,,,,
2019-10-06,,,,,,,,,,,,,,,
2019-10-07,226.36,2284.2,27.455,4.361,16048.0,5367.0,3355.0,265.7,1306.8,7515.0,418.5,227.55,36.0,691.5,880.0
2019-10-08,223.2,2295.2,27.0,4.307,16030.0,5320.0,3292.5,260.9,1314.0,7680.0,419.5,226.03,36.09,688.5,878.8
2019-10-09,223.18,2312.0,27.16,4.357,16104.0,5304.0,3321.5,268.65,1299.2,7575.5,421.15,227.7,36.435,690.5,873.0
2019-10-10,224.5,2327.0,27.69,4.4285,16140.0,5318.5,3277.0,272.75,1324.0,7530.5,409.0,228.5,36.54,698.4,894.0
2019-10-11,227.37,1898.0,27.41,4.3965,16078.0,5425.0,3211.5,268.0,1334.2,7260.0,411.65,230.31,36.725,709.7,893.4
2019-10-12,,,,,,,,,,,,,,,
2019-10-13,,,,,,,,,,,,,,,
2019-10-14,226.0,1975.6,27.475,4.3105,15940.0,5450.0,3136.5,265.5,1325.4,7159.0,413.4,228.4,36.25,700.0,881.0
2019-10-15,226.0,1986.6,27.15,4.35,16022.0,5601.5,3215.0,267.5,1337.0,7111.0,411.65,229.4,35.96,700.8,871.4
2019-10-16,227.7,1957.2,27.2,4.393,16156.0,5710.0,3254.5,267.75,1360.0,7286.5,414.95,231.0,36.725,708.9,887.0
2019-10-17,228.0,1927.0,27.09,4.485,16170.0,5715.0,3239.5,265.35,1352.0,7210.0,417.65,233.5,36.2,707.3,894.0
2019-10-18,228.0,1934.0,26.715,4.472,16250.0,5720.0,3215.0,269.1,1336.8,7400.0,415.0,235.55,36.17,706.8,881.0
2019-10-19,,,,,,,,,,,,,,,
2019-10-20,,,,,,,,,,,,,,,
2019-10-21,228.54,2061.0,26.92,4.4815,16306.0,5768.0,3175.0,267.0,1330.6,7213.0,413.75,234.94,36.04,721.9,871.0
2019-10-22,235.36,2054.6,27.155,4.59,16462.0,5860.5,3230.0,270.3,1348.0,7130.0,417.4,239.77,36.725,738.0,878.0
2019-10-23,236.2,2046.6,27.3,4.629,16544.0,5976.0,3214.0,270.95,1340.0,7160.0,420.0,239.57,40.17,749.9,876.0
2019-10-24,243.94,2090.2,27.49,4.6395,17130.0,6150.0,3231.0,275.25,1359.8,7276.5,420.5,242.78,43.55,759.9,877.2
2019-10-25,246.71,2064.0,27.56,4.5,17200.0,6117.5,3182.0,278.65,1343.0,7259.0,421.35,240.0,46.58,749.6,878.4
2019-10-26,,,,,,,,,,,,,,,
2019-10-27,,,,,,,,,,,,,,,
2019-10-28,244.4,2118.4,28.245,4.311,17714.0,5916.0,3168.0,285.7,1342.0,7301.0,421.4,237.03,44.6,749.9,886.0
2019-10-29,253.1,2134.4,28.4,4.404,17948.0,5820.0,3211.0,287.3,1359.4,7297.0,429.2,240.11,44.55,752.0,903.4
2019-10-30,261.6,2156.0,28.95,4.3785,18192.0,5850.0,3201.5,287.75,1365.0,7354.0,432.65,239.51,43.4,759.8,895.0
2019-10-31,260.0,2125.8,28.805,4.32,17888.0,5919.5,3232.0,285.0,1360.0,7469.0,426.0,234.89,43.0,748.2,882.2
2019-11-01,263.79,2138.0,28.975,4.395,18186.0,6021.0,3273.5,286.3,1364.0,7400.0,434.4,236.4,46.255,755.4,893.2
2019-11-02,,,,,,,,,,,,,,,
2019-11-03,,,,,,,,,,,,,,,
2019-11-04,,,,,,,,,,,,,,,
2019-11-05,263.0,2171.4,29.4,4.459,18140.0,6008.0,3346.5,289.75,1374.4,7377.0,451.4,238.53,46.115,773.0,914.0
2019-11-06,266.98,2191.0,29.5,4.4995,18304.0,6140.0,3350.0,291.8,1373.6,7616.0,454.5,239.02,46.22,787.0,923.6
2019-11-07,270.74,2187.8,29.845,4.5815,18706.0,6133.5,3360.0,299.6,1380.0,7415.0,463.5,242.5,47.29,797.9,931.2
2019-11-08,266.0,2184.8,28.82,4.544,18520.0,6040.0,3303.0,300.3,1363.0,7195.0,454.25,240.17,46.655,782.2,909.6
2019-11-09,,,,,,,,,,,,,,,
2019-11-10,,,,,,,,,,,,,,,
2019-11-11,260.4,2179.6,28.855,4.578,18112.0,6048.0,3305.0,297.8,1349.0,7185.0,453.0,241.5,48.545,778.8,895.0
2019-11-12,257.25,2184.0,29.0,4.608,17642.0,6033.0,3320.5,299.5,1352.2,7047.5,461.05,239.87,47.935,777.4,900.0
2019-11-13,251.8,2173.8,29.0,4.648,17422.0,6050.0,3333.0,298.6,1351.0,7137.0,459.5,237.21,47.79,772.7,889.8
2019-11-14,248.34,2186.4,28.86,4.548,17426.0,6084.5,3317.0,297.3,1331.6,7093.0,457.3,237.5,47.3,773.9,880.8
2019-11-15,248.01,2267.0,28.55,4.5245,17680.0,6161.0,3305.5,300.2,1334.4,7084.0,458.0,240.0,46.45,764.0,881.4
2019-11-16,,,,,,,,,,,,,,,
2019-11-17,,,,,,,,,,,,,,,
2019-11-18,246.15,2525.2,28.21,4.5725,17358.0,6077.0,3294.5,297.45,1309.8,7052.5,451.0,237.45,46.33,753.8,884.0
2019-11-19,248.01,2510.0,28.295,4.5245,17592.0,6090.0,3334.0,305.5,1314.2,6983.5,452.55,239.25,46.8,760.0,904.6
2019-11-20,248.0,2514.4,28.285,4.559,17646.0,6084.5,3314.0,306.1,1305.0,7040.5,450.35,237.78,46.47,760.0,903.0
2019-11-21,254.35,2549.0,28.4,4.5365,17658.0,6087.5,3270.0,306.0,1302.8,6832.0,452.85,237.15,45.875,759.0,895.6
2019-11-22,251.99,2566.2,28.445,4.469,17476.0,6120.0,3261.0,305.15,1309.4,6927.5,453.0,238.13,46.73,761.2,901.8
2019-11-23,,,,,,,,,,,,,,,
2019-11-24,,,,,,,,,,,,,,,
2019-11-25,255.2,2629.0,28.395,4.441,17344.0,6103.0,3240.0,308.5,1308.8,6792.0,455.0,237.98,46.185,760.0,917.0
2019-11-26,254.0,2635.8,28.035,4.37,17240.0,6060.0,3241.5,304.5,1280.0,6728.5,453.0,235.0,45.0,747.1,909.6
2019-11-27,253.89,2668.0,28.2,4.4455,17212.0,6065.0,3245.5,306.35,1269.0,6822.0,445.9,234.22,44.51,749.0,911.2
2019-11-28,254.0,2624.6,28.3,4.39,17172.0,6120.0,3259.5,306.7,1272.8,6840.5,445.5,235.2,43.645,747.8,907.8
2019-11-29,257.54,2693.0,27.91,4.4595,17046.0,6137.5,3283.0,304.5,1267.6,6891.0,441.0,233.98,44.1,740.4,908.0
2019-11-30,,,,,,,,,,,,,,,
2019-12-01,,,,,,,,,,,,,,,
2019-12-02,254.05,2620.6,27.91,4.5105,17094.0,6159.5,3253.5,305.85,1258.4,6885.0,435.45,233.77,43.27,747.9,885.0
2019-12-03,247.93,2599.0,27.3,4.4,17304.0,6040.0,3180.0,303.1,1250.0,6996.0,433.0,230.66,42.54,734.2,874.6
2019-12-04,248.93,2607.4,27.69,4.401,17246.0,6073.0,3195.5,303.6,1271.0,6933.5,442.15,231.59,43.7,740.9,875.4
2019-12-05,246.36,2568.4,27.77,4.44,17622.0,6121.5,3199.0,304.1,1251.4,6894.0,438.4,231.71,43.2,745.0,880.8
2019-12-06,247.83,2570.4,27.78,4.525,18048.0,6220.0,3207.0,300.8,1255.0,6758.0,446.0,235.14,43.345,752.3,883.0
2019-12-07,,,,,,,,,,,,,,,
2019-12-08,,,,,,,,,,,,,,,
2019-12-09,248.7,2584.0,27.85,4.53,18420.0,6182.0,3231.5,302.5,1262.6,6792.0,449.0,237.04,43.93,759.2,891.6
2019-12-10,246.9,2588.0,27.89,4.505,18478.0,6095.0,3234.0,302.4,1248.8,6842.5,448.85,237.91,43.39,751.0,888.8
2019-12-11,247.34,2595.0,27.855,4.526,18678.0,6110.0,3230.5,305.2,1245.6,7142.5,451.7,240.32,45.035,762.4,896.6
2019-12-12,250.48,2628.0,28.49,4.545,18928.0,6136.0,3235.0,305.1,1256.0,7095.0,452.8,241.05,48.2,780.6,901.0
